#OTU ID	B-10PP-10PP	B-11SVH-11	B-11SVP-11S	B-12TFH-12	B-12TFP-12T	B-1CCP-1C	B-4MIH-4M	B-4MMP-4P	B-4MNIP-4I	B-6PEP-6P	B-8NMH-8H	B-8NMP-8P	B-SVH1-Q1	B-SVH10-Q10	B-SVH11-Q11	B-SVH13-Q13	B-SVH14-Q14	B-SVH15-Q15	B-SVH2-Q2	B-SVH3-Q3	B-SVH4-Q4	B-SVH5-Q5	B-SVH6-Q6	B-SVH7-Q7	B-SVH8-Q8	B-SVH9-Q9	B-VEN-B12	B-VEN-C10	B-VEN-D9	B-VEN-E10	B-VEN-E9	B-VEN-F10	B-VEN-F11	B-VEN-G10	B-VEN-H11	Taxonomy
OTU458	0	0	0	0	11	0	0	0	0	46	0	61	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|96.6|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens
OTU459	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	3	6	1	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|OP847199|SH0962330.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Cladosporiales,f:Cladosporiaceae,g:Toxicocladosporium
OTU46	716	1	0	0	87	1	0	1	0	180	117	56	0	153	104	0	21	0	32	26	3	308	2314	35	22	0	0	0	0	0	0	0	0	0	0	SS|0.8500|KT207287|SH0971971.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Teratosphaeriaceae,g:Acrodontium
OTU460	0	0	0	1	11	1	0	0	0	0	0	10	0	3	67	15	14	0	0	4	0	12	18	2	1	0	0	0	0	0	0	0	1	22	0	SS|1.0000|None;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Trimorphomycetaceae,g:Saitozyma,s:Saitozyma flava
OTU461	0	0	0	0	0	369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU462	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	8	1	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU463	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9900|None;k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,o:Cystobasidiales,g:Begerowomyces,s:Begerowomyces foliicola
OTU464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	12	0	0	0	0	SS|0.9000|KX279858|SH0949598.10FU;k:Fungi
OTU465	52	0	0	0	1	0	0	0	0	72	13	9	0	2	0	0	0	0	0	0	0	4	55	0	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU466	0	2	0	0	0	0	0	0	0	0	5	0	0	5	40	0	11	0	0	0	0	1	34	0	0	0	0	96	0	0	0	0	0	0	0	SS|0.8900|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales
OTU467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	26	SS|1.0000|MW798769|SH0925941.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Dothideales,f:Saccotheciaceae,g:Aureobasidium
OTU468	0	0	0	0	0	0	0	0	0	0	15	0	0	1	6	0	0	0	0	1	3	7	128	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.8800|KU582015|SH0983513.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes
OTU469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	SS|0.8600|KX279858|SH0949598.10FU;k:Fungi
OTU47	2468	0	0	4	109	0	0	0	285	499	226	275	0	0	7	0	0	0	68	10	32	8	73	0	0	0	0	24	0	0	0	0	0	0	0	SS|1.0000|OL449702|SH0949914.10FU;k:Fungi,p:Ascomycota
OTU470	0	0	0	0	0	0	0	0	0	0	19	73	0	1	0	0	0	0	1	9	0	7	35	0	0	0	0	0	0	0	0	0	0	0	0	GS|96.6|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens
OTU471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	SS|1.0000|MG554257|SH0883628.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Teratosphaeriaceae,g:Catenulostroma,s:Catenulostroma hermanusense
OTU472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	GS|89.7|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens
OTU473	0	0	0	3	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9900|OQ581866|SH0970166.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Fusarium
OTU474	0	0	0	0	0	0	0	0	0	0	20	5	0	0	14	0	0	0	0	0	0	0	19	0	0	0	0	19	0	0	0	0	0	29	6	SS|1.0000|None;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Metschnikowiaceae,g:Metschnikowia,s:Metschnikowia viticola
OTU475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	GS|0.0|None;No hit
OTU476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	SS|1.0000|KT207287|SH0971971.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales
OTU477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	SS|0.9100|KX515515|SH0932749.10FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Cryptococcaceae,g:Kwoniella,s:Kwoniella pini
OTU478	0	0	0	1	0	0	0	0	0	0	0	0	0	2	78	0	0	0	0	0	12	3	3	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Aspergillus,s:Aspergillus thailandensis
OTU479	0	0	0	3	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9900|KX893539|SH0939914.10FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae
OTU48	435	0	0	17	20	0	0	0	0	37	4428	20	0	4	21	0	107	0	27	18	193	43	1770	202	751	0	0	1	0	0	0	0	0	0	0	SS|1.0000|MN497403|SH0898310.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Bionectriaceae,g:Acremonium
OTU480	0	0	0	0	5	0	0	0	0	2	54	16	0	3	5	0	0	0	7	0	0	5	120	16	2	0	0	0	0	0	0	0	0	0	0	SS|0.9400|MW356761|SH1011144.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae,g:Zasmidium,s:Zasmidium aporusae
OTU481	1	0	0	0	84	2	0	0	2	0	1	9	0	4	0	17	0	0	0	0	0	6	28	1	0	0	0	7	0	0	0	0	0	1	1	SS|1.0000|MZ506691|SH1039703.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Glomerellales,f:Plectosphaerellaceae
OTU482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	GS|93.1|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens
OTU483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	GS|93.1|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens
OTU484	0	0	0	113	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|93.1|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens
OTU485	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
OTU486	0	0	0	0	4	1	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|None;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,g:Candida
OTU487	0	0	0	0	0	0	0	0	0	0	5	0	0	4	0	0	0	0	2	2	0	12	64	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.8000|MN745296|SH0996590.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Cordycipitaceae
OTU488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	SS|0.9300|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota
OTU49	1225	0	0	1	16	2	5	0	1	78	93	2041	0	10	30	0	89	0	13	9	7	55	377	25	4	0	0	0	0	0	0	0	0	0	0	SS|0.8000|KT207287|SH0971971.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae,g:Coremiopassalora,s:Coremiopassalora eucalypti
OTU490	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|KC595293|SH0843600.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales
OTU491	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|MF346767|SH0755482.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Neopyrenochaetaceae,g:Neopyrenochaeta,s:Neopyrenochaeta acicola
OTU492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	SS|0.9600|KU580315|SH0821455.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes
OTU493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	195	0	0	0	0	0	0	SS|0.8100|OQ457206|SH0736706.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales
OTU494	0	0	0	0	0	4	0	0	0	0	0	0	0	6	3	0	0	0	2	0	0	5	76	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9700|LR961654|SH0989897.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales
OTU495	0	0	0	0	0	0	0	0	0	0	19	0	0	1	0	0	0	0	0	0	0	18	79	0	0	0	0	0	0	0	0	0	0	0	0	GS|93.1|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens
OTU496	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9400|None;k:Fungi,p:Ascomycota
OTU497	0	0	0	0	83	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|UDB0748951|SH0858299.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
OTU498	0	0	23	2	0	0	0	0	0	0	0	9	0	0	2	2	0	0	0	0	43	17	1	0	0	0	0	0	0	0	0	1	0	0	0	GS|98.2|PP073299|SH0883433.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Botryosphaeriales,f:Botryosphaeriaceae,g:Lasiodiplodia,s:Lasiodiplodia theobromae
OTU499	0	0	0	0	0	0	0	0	0	0	11	0	0	8	13	0	0	0	0	0	0	5	111	0	0	0	0	0	0	0	0	0	0	0	0	GS|72.9|MN497403|SH0898310.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Bionectriaceae,g:Stilbocrea,s:Stilbocrea gracilipes
OTU5	0	0	0	1	0	6	0	31356	1	0	0	0	0	15737	8	0	53	0	0	0	11399	5	805	0	25270	0	593	2	0	552	0	1	0	1	0	SS|1.0000|None;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Saccharomycetaceae,g:Zygosaccharomyces,s:Zygosaccharomyces mellis
OTU50	0	0	25	0	0	0	0	33	0	0	0	0	0	109	99	0	451	0	13	31	1153	163	359	150	210	0	0	0	0	0	0	0	0	1	0	SS|1.0000|None;k:Fungi
OTU500	0	0	0	0	0	0	0	0	0	0	54	0	0	3	0	0	0	0	0	2	0	4	46	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9100|KT207287|SH0971971.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae,g:Zasmidium
OTU501	0	0	0	0	0	78	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.8200|None;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Trichomonascaceae,g:Starmerella
OTU502	41	0	0	1	0	0	0	3	0	0	2	0	0	0	0	0	5	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	36	0	SS|1.0000|KY560333|SH0888991.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,g:Candida
OTU503	0	0	0	0	0	0	0	0	0	0	47	0	0	1	0	0	5	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|KY587313|SH0731501.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Clavicipitaceae,g:Claviceps
OTU504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	SS|0.9800|KX279858|SH0949598.10FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales
OTU505	0	0	60	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	4	8	2	0	0	0	0	0	0	0	0	0	0	0	SS|0.9700|MW356761|SH1011144.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales
OTU506	0	0	2	5	0	0	6	0	0	0	13	0	0	0	0	0	14	0	6	7	8	11	5	1	11	0	0	0	0	0	0	0	0	0	0	SS|1.0000|None;k:Fungi,p:Ascomycota
OTU507	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|96.6|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens
OTU508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	SS|0.8600|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Metschnikowiaceae,g:Metschnikowia,s:Metschnikowia viticola
OTU509	6	0	0	3	0	4	1	2	1	0	1	0	0	0	1	43	1	0	1	0	2	0	0	0	1	0	0	4	0	2	1	2	0	2	2	SS|1.0000|None;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales
OTU51	5417	0	506	1	0	0	16	0	4	0	895	1	0	9	61	0	0	0	16	12	368	159	572	188	62	0	0	0	0	0	0	0	0	0	0	SS|0.9800|None;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Neodevriesiaceae
OTU510	0	52	0	9	0	7	3	0	0	0	4	0	0	0	5	0	0	0	0	0	0	0	4	0	9	0	0	0	0	0	0	0	0	0	0	SS|1.0000|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales
OTU511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	SS|0.9300|None;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales
OTU512	0	0	0	3	0	0	0	0	0	0	21	8	0	0	36	0	0	0	1	0	0	2	5	2	2	0	0	5	0	0	0	0	0	0	0	GS|99.5|KP145234|SH0925030.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Glomerellales,f:Glomerellaceae,g:Colletotrichum,s:Colletotrichum scovillei
OTU513	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9900|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota
OTU514	0	0	0	0	0	4	5	0	0	0	0	0	0	1	3	0	8	0	11	3	0	21	24	9	3	0	0	0	0	0	0	0	0	0	0	SS|0.9700|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales
OTU515	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Longiostiolaceae,g:Longiostiolum,s:Longiostiolum tectonae
OTU516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	SS|0.8400|KX279858|SH0949598.10FU;k:Fungi
OTU517	0	0	0	0	0	0	0	0	0	0	18	0	0	1	16	0	0	0	7	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	SS|0.8400|GU126453|SH1031664.10FU;k:Fungi,p:Ascomycota
OTU519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	GS|0.0|None;No hit
OTU52	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4032	93	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|KJ411610|SH0943051.10FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Hydnaceae,g:Sistotrema
OTU520	1	0	1	0	2	0	0	1	0	44	1	17	0	0	0	5	2	0	18	0	1	1	12	1	1	0	1	17	0	0	0	4	0	0	3	GSL|100.0|MN080226|SH0856386.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Alternaria,s:Alternaria alternata
OTU521	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.8600|KU580315|SH0821455.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales
OTU522	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	16	0	6	9	0	0	0	0	0	0	0	0	0	0	0	SS|0.8700|MN497403|SH0898310.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Bionectriaceae,g:Stilbocrea,s:Stilbocrea walteri
OTU523	0	0	1	0	2	0	0	0	0	0	9	0	0	3	6	0	0	0	0	0	3	4	57	2	0	0	0	1	0	0	0	0	0	0	0	SS|1.0000|MN994425|SH0758300.10FU;k:Fungi
OTU524	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	13	0	3	2	0	26	37	2	0	0	0	0	0	0	0	0	0	0	0	SS|0.8800|None;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales
OTU525	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.8200|KX279858|SH0949598.10FU;k:Fungi
OTU526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	SS|0.9800|FM178328|SH0798232.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales
OTU527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	SS|0.9800|MW895280|SH0880204.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales
OTU528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	2	0	0	21	3	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|None;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Bulleribasidiaceae,g:Vishniacozyma
OTU529	0	0	0	18	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9400|None;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Ophiostomatales,f:Ophiostomataceae,g:Ophiostoma
OTU53	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	480	0	4831	0	0	0	0	GS|99.5|UDB03872913|SH0939673.10FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Penicillium
OTU530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	SS|0.9200|None;k:Fungi,p:Ascomycota
OTU531	0	0	0	0	0	0	0	0	0	0	5	31	0	1	0	0	0	0	5	0	0	10	31	0	3	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU532	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0	1	1	0	4	69	1	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU533	0	0	0	0	0	0	8	0	0	0	0	0	0	2	8	0	6	0	8	3	0	11	19	5	4	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	GS|0.0|None;No hit
OTU535	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	63	3	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|MG826982|SH0895523.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Tilachlidiaceae,g:Tilachlidium
OTU536	0	0	0	2	0	0	4	0	0	0	0	0	0	0	2	0	0	0	2	0	16	3	44	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|OR053744|SH0940342.10FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Aspergillus,s:Aspergillus flavus
OTU537	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU538	0	0	0	0	0	0	0	0	0	0	56	12	0	0	14	0	0	0	0	1	0	0	8	3	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|KR912279|SH0911868.10FU;k:Fungi,p:Basidiomycota,c:Microbotryomycetes,o:Sporidiobolales,f:Sporidiobolaceae,g:Sporobolomyces,s:Sporobolomyces carnicolor
OTU539	1	0	1	2	0	5	5	4	1	5	2	10	0	5	4	8	2	0	1	1	3	20	2	5	2	0	0	3	1	1	0	0	1	1	3	SS|1.0000|KX279858|SH0949598.10FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Bulleribasidiaceae,g:Hannaella,s:Hannaella sinensis
OTU54	0	47	0	2172	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	9	0	0	0	0	0	0	0	GS|98.1|JX524462|SH0967366.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,g:Diutina,s:Diutina rugosa
OTU540	0	0	0	0	0	0	1	0	58	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	12	0	0	0	0	GS|0.0|None;No hit
OTU541	3	1	2	2	0	1	0	2	3	1	1	0	0	2	2	66	3	0	1	0	2	0	1	5	3	0	0	0	2	2	2	4	0	5	6	SS|1.0000|OQ581866|SH0970166.10FU;k:Fungi
OTU542	0	0	0	0	9	0	0	0	0	2	8	2	0	0	21	0	29	0	0	0	0	2	14	1	11	0	0	1	0	0	0	0	0	0	0	SS|1.0000|None;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Trichomeriaceae,g:Strelitziana,s:Strelitziana africana
OTU543	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	69	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|None;k:Fungi,p:Ascomycota
OTU544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	2	0	59	0	0	0	0	1	0	0	0	0	0	0	0	SS|0.9900|MG554257|SH0883628.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Teratosphaeriaceae,g:Eupenidiella,s:Eupenidiella venezuelensis
OTU545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	SS|1.0000|KX279858|SH0949598.10FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Rhynchogastremaceae,g:Bandoniozyma,s:Bandoniozyma noutii
OTU546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	SS|0.9700|KX279858|SH0949598.10FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales
