#OTU ID	B-11SVH-11	B-11SVP-11S	B-12TFH-12	B-12TFP-12T	B-8NMP-8P	B-SVH1-Q1	B-SVH13-Q13	B-SVH15-Q15	B-SVH2-Q2	B-SVH3-Q3	B-SVH4-Q4	B-SVH9-Q9	B-VEN-B12	B-VEN-D9	B-VEN-E10	B-VEN-F10	B-VEN-H11
OTU949	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU95	0	0	2	394	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU950	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
OTU952	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU954	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
OTU956	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
OTU957	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
OTU958	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0
OTU959	0	1	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0
OTU96	0	365	0	0	0	0	0	0	1	0	51	0	0	0	0	0	0
OTU961	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU962	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU963	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
OTU964	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU965	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU966	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
OTU967	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
OTU969	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
OTU97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468
OTU970	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
OTU971	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU972	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0
OTU973	0	0	0	8	5	0	0	0	0	0	0	0	0	0	0	0	0
OTU974	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU975	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
OTU976	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU977	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0
OTU978	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
OTU98	0	358	0	2	3	0	0	0	0	3	10	0	0	0	0	0	0
OTU980	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU981	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU982	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2
OTU983	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
OTU984	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU985	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU986	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU987	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
OTU988	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
OTU989	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
OTU99	0	0	1	0	0	0	0	0	0	0	0	0	0	408	0	0	0
OTU990	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU991	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
OTU992	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
OTU993	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU994	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	2
OTU995	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
OTU996	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0
OTU997	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
OTU998	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
OTU999	0	0	0	2	3	0	0	0	2	0	0	0	0	0	0	0	0
