#OTU ID	B-10PP-10PP	B-10PSH-10P	B-11SVH-11	B-11SVP-11S	B-12TFH-12	B-12TFP-12T	B-1CCP-1C	B-4MIH-4M	B-4MMP-4P	B-4MNIP-4I	B-5TAP-F8	B-6PEH-6	B-6PEP-6P	B-8NMH-8H	B-8NMP-8P	B-SVH1-Q1	B-SVH10-Q10	B-SVH11-Q11	B-SVH12-Q12	B-SVH14-Q14	B-SVH2-Q2	B-SVH3-Q3	B-SVH4-Q4	B-SVH5-Q5	B-SVH6-Q6	B-SVH7-Q7	B-SVH8-Q8	B-VEN-B12	B-VEN-C10	B-VEN-D9	B-VEN-E10	B-VEN-F10	B-VEN-F11	B-VEN-G10	B-VEN-H11
ASV1524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ASV1525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ASV1526	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ASV1527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0
ASV1528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ASV1529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	2	0	0	0
ASV153	0	0	0	0	0	0	3	0	3	0	0	0	1	0	0	0	0	0	18	0	0	0	130	3	313	40	13	0	0	0	0	0	0	0	0
ASV1530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ASV1531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ASV1532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ASV1533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ASV1535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0
ASV1536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0
ASV1537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0
ASV1538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ASV1539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ASV154	0	0	0	0	0	0	0	1	0	502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ASV1540	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	0	0	1	1	2	1
ASV1541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ASV1542	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	2
ASV1544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ASV1545	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	2
ASV155	1	0	0	0	2	0	0	0	0	116	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	258	27	0	4	0	0	0
ASV156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	447	0	0	0	0	0	0	0
ASV157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	445	0	1	0	0	0	0	0
ASV158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	434	0	0	0	0	0	0	0
ASV159	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	452	6	0	6	0	0	0
ASV16	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	22006	0	1
ASV160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	434	0	0
ASV161	1	0	0	0	0	0	0	0	0	0	52	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	2	0	0	413	0	0	0	1	0
ASV162	6	0	0	0	2	0	1	0	1	0	0	0	1	10	2	0	0	0	0	5	1	0	0	5	11	0	2	407	9	3	0	0	0	0	1
ASV163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	429	2	0	0	0	0	0	0
ASV164	0	0	0	0	0	0	0	0	0	0	71	0	1	4	2	0	24	0	2	2	11	2	6	134	136	3	10	0	2	0	0	2	0	14	0
ASV165	0	0	0	0	0	0	0	0	0	27	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363	16	0	1	0	0	0
ASV166	1	0	0	0	0	0	0	0	0	410	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV167	1	0	0	7	0	0	0	0	110	58	0	0	0	0	8	1	1	0	2	14	2	0	4	101	254	1	6	0	14	0	0	72	0	32	0
ASV168	0	0	0	0	0	0	1	0	2	0	47	0	0	0	0	0	0	0	0	1	1	0	2	8	5	0	3	0	0	454	0	0	0	0	1
ASV169	415	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV17	4	0	0	0	6	0	20952	0	57	57	1	0	562	0	0	2	1	0	1	2	17	2	22	85	68	4	30	0	1	1	0	3	0	7	0
ASV170	0	0	0	0	0	0	0	4	2	0	344	0	3	16	0	1	0	0	2	1	1	0	0	4	6	0	0	0	1	0	0	0	0	0	0
ASV171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	399	8	0	0	0	0	0	0
ASV172	37	0	0	3	9	4	22	0	32	13	18	0	4	0	3	0	1	0	0	16	6	0	8	19	41	1	15	18	14	4	0	40	3	14	13
ASV173	0	0	0	0	106	0	0	0	0	434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	0	0	0	0	0	0	0
ASV175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	376	0	0	0	0	0	0	0
ASV176	0	0	0	0	12	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	4	0	0	0	21	0	454	1
ASV177	25	0	0	5	19	4	23	1	33	14	18	0	8	1	0	1	0	0	0	10	3	1	17	22	21	1	14	27	21	6	0	51	4	13	11
ASV178	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367	13	0	0	0	0	0
ASV179	0	0	0	0	0	0	0	0	0	377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV18	2	0	0	0	0	0	2	0	2	0	1	0	0	0	0	0	0	0	1	2	0	0	1	3	6	0	1	3419	0	0	0	0	0	0	10210
ASV180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	360	0	0	0	0	0
ASV181	5	0	0	0	12	1	0	0	0	30	0	0	350	6	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	14	0
ASV182	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	105	0	0	0	0	43	0
ASV183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	3	0	0	2	0	0	0
ASV184	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	1	1	0	0	0	3	0	0	14	56	0	8	0	366	0	0	507	0	1	0
ASV185	0	0	0	0	0	0	0	0	0	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV186	1	2	0	0	333	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	11	0	0	0
ASV187	0	0	0	0	10	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	5	0	0	3	0	0	0	31	0	589	8
ASV188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	339	0
ASV189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	0	0	0	0	0	0
ASV19	1	0	0	0	2	0	1	84	135	16	8	0	0	0	0	0	142	3	14	8561	228	23	2550	17	216	1005	1246	0	0	13	2	0	0	3	0
ASV190	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328	0	0	14	0	0	0
ASV191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	0	0	0	0	0	0	0
ASV192	0	0	0	0	389	21	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV193	4	0	0	0	3	0	3	0	9	12	7	0	171	5	1	3	0	0	0	3	1	0	4	3	7	2	3	7	32	2	0	28	1	1	3
ASV194	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	340	0	10	0	2	0	0	0	0	0	0	0	0
ASV195	0	0	0	1	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	32	0	0	351	0	0	0
ASV196	0	0	0	0	0	0	0	0	5	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	13	0	0	14	293	0	0	0	0	0	0
ASV197	0	0	0	0	0	0	102	0	122	1	0	0	9	0	0	1	0	0	1	0	10	3	53	67	384	2	50	0	0	2	0	1	0	8	0
ASV198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	1	0	0	1	0	0	0
ASV199	0	0	0	0	10	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	2	0	0	0	4	0	561	4
ASV2	48	1	121	1	46	2	24	1890	7786	176	104767	0	22	6	3	39	1738	32	239	80495	10310	1007	16098	13741	13375	6197	27443	20504	12	13971	294	44	0	8	12
ASV20	4	0	0	0	1	0	0	0	14	68	52	0	1	0	0	0	3	0	0	33	1	0	1	8	27	1	0	213	6751	2	0	10408	0	3	0
ASV200	3	0	1	37	1	0	1	0	11	26	5	0	2	9	7	2	1	0	0	1	1	1	0	1	22	0	0	0	15	1	0	182	0	82	0
ASV201	98	0	3	4	0	0	0	0	81	0	0	0	0	123	58	1	1	0	19	10	37	10	5	174	195	1	25	0	85	0	0	237	0	0	0
ASV202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295	3	0	0	0	0	0	0
ASV203	0	0	0	0	22	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	0	0	0	0	1	0	44	0	517	5
ASV204	1	0	0	0	0	0	0	0	0	369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV205	3	0	0	0	0	0	0	0	1	0	0	0	0	23	3	0	1	0	11	164	0	0	4	16	112	0	0	0	0	0	0	0	0	1	0
ASV206	2	0	0	0	0	0	1	0	2	0	1	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	0	143	145	0	0	7	0	0	0
ASV207	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	1	0	0	0	0	0	9	0	1	1	283	0	0	1	0	0	0
ASV208	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	3	0	0	5	79	0	1	5	77	134	0	9	0	0	0	0	0	0	0	0
ASV209	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	84	0	0	0	14	0	260	0
ASV21	0	0	29	0	14	0	0	8	4683	18	27	0	0	0	0	308	38	2	11	61	102	22	16	2951	8417	3	53	3	8	0	0	1	0	0	0
ASV210	0	0	0	0	0	0	0	0	0	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV211	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	418	0
ASV212	0	0	0	0	10	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	18	0	330	0
ASV213	0	0	0	0	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	335
ASV215	263	0	0	0	0	0	0	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	5	11	0	0	0	2	0	0	5	0	0	0
ASV216	0	0	6	0	0	0	0	3	18	0	64	0	0	0	0	0	1	0	0	28	6	0	22	3	218	1	111	3	0	17	6	0	0	0	0
ASV217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	0	0	0	0	0	0	0
ASV218	0	0	0	0	0	0	0	0	1	24	193	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	40	28	0	0	0	0	0
ASV219	0	0	0	0	12	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	2	1	0	0	0	52	0	418	0
ASV22	0	0	1	0	1	0	95	0	492	16	0	0	117	0	0	0	63	22	1080	3	109	9	3988	437	5531	157	1994	6	1	12	0	1	0	50	0
ASV220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	0	0
ASV221	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	4	0	0	0	0	0
ASV222	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	258	0	0	0	0	0	0	0
ASV223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0
ASV224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304
ASV225	4	0	1	1	7	2	2	0	4	2	52	0	0	0	0	0	0	0	1	2	1	0	1	2	20	0	2	70	53	0	0	0	0	3	2
ASV226	1	0	0	0	0	0	81	0	100	6	0	0	80	0	0	0	2	0	0	0	20	2	278	46	66	2	55	0	0	1	0	0	0	8	0
ASV227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	243	0	0	0	0	0
ASV228	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	26	0	176	0
ASV229	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	265	0	0	0	0	1	0	0	0	5	0
ASV23	2	0	0	0	28	0	0	0	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	3	0	2	3	0	1	0	674	0	10487	5
ASV230	0	0	0	1	1	0	0	0	2	0	1	0	0	1	0	0	0	0	1	0	0	0	1	1	1	0	1	2	1	1	0	1	249	0	0
ASV231	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	32	0	330	2
ASV232	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0
ASV233	5	0	0	0	0	0	0	0	180	0	0	0	0	4	10	1	0	0	14	2	0	0	0	3	69	2	4	0	13	0	0	27	0	1	0
ASV234	0	0	0	0	4	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	282	2
ASV235	0	0	0	0	21	0	37	0	70	0	0	0	0	0	0	0	1	0	2	0	6	0	267	30	55	0	14	0	0	2	0	0	0	0	0
ASV236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	0	0	0	0	0	0	0
ASV237	0	0	0	0	0	0	0	0	0	83	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	177	23	0	27	0	0	0
ASV238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	6	1	0	0	0	0	0
ASV239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0
ASV24	148	0	0	3	0	0	0	0	0	407	1	0	9919	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ASV240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0
ASV241	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	1	0	0	1	0	0	0
ASV242	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	294	0
ASV243	0	0	0	0	5	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	90	0	435	0
ASV244	0	0	0	0	0	0	1	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	56	0	147	0
ASV245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	2	0	0	0	0	0	0
ASV246	0	0	0	0	0	0	325	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
ASV247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0
ASV248	0	0	0	0	1	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	188	12	0	1	0	0	0	0
ASV249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	0	0	0	0	0	0
ASV25	0	0	0	0	1	0	0	2	7	10436	0	0	0	0	5	0	0	0	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ASV250	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	200	0	0
ASV251	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	12	0	0	0	0	1	0	5	205	0	11	0	0	0	0	0
ASV252	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	149	0	0	49	0	4	0
ASV253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	1	0	0	9	0	135	0
ASV254	12	0	0	0	8	1	13	1	8	13	7	0	1	0	0	0	0	0	0	11	4	0	9	11	15	0	9	13	3	2	0	21	2	14	3
ASV255	0	0	0	0	0	0	0	1	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV256	0	0	0	0	5	0	0	0	0	0	0	0	3	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV257	0	0	0	0	8	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	252	4
ASV258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	1	0	0	0
ASV259	1	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	4	0	27	0	0	0
ASV26	5	0	9	17	0	0	0	0	966	116	882	0	273	4	1	35	32	0	82	109	89	17	16	434	1805	11	58	1562	558	56	28	3070	0	2	0
ASV260	1	0	0	0	0	0	0	1	0	264	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV261	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	15	0	264	0
ASV262	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	104	11	0	3	0	0	0
ASV263	0	0	1	0	0	0	0	2	92	0	0	0	0	0	0	18	3	0	1	1	4	0	0	48	263	0	2	0	0	0	0	0	0	0	0
ASV264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0
ASV265	0	0	0	62	0	0	0	0	17	7	5	0	0	0	0	0	1	0	0	2	0	0	0	4	46	1	0	0	0	0	0	0	0	0	0
ASV266	0	0	0	43	0	0	0	0	11	11	0	0	0	1	2	0	0	0	0	0	0	0	0	1	118	0	6	0	0	0	0	0	0	0	0
ASV267	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	226	0
ASV268	2	0	0	2	2	0	0	0	75	2	0	0	0	1	12	3	0	0	2	2	1	0	0	36	92	0	0	0	285	0	0	449	0	1	0
ASV269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	2	0	0	0	0	0	0
ASV27	24	0	73	0	2736	1	521	58	4809	129	5	0	581	2	0	332	68	3	70	1	307	60	127	5416	9291	53	243	1	0	0	0	408	0	158	4
ASV270	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	159	2	0	0	0	0	0
ASV271	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV272	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	16	0	200	0
ASV273	2	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	78	1	0	0	0	0	0
ASV274	16	0	0	2	9	1	7	0	10	2	7	0	1	1	0	1	0	0	0	6	2	0	4	8	12	0	6	20	12	1	3	66	6	0	2
ASV275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0
ASV276	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	6	0	0	1	0	0	3	94	87	8	7	0	0	0	0	0	0	0	0
ASV277	23	0	1	1	36	1	1	0	0	30	0	0	0	29	27	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0
ASV278	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	5	9	9	0	0	0	0
ASV279	0	0	2	0	0	2	0	0	111	0	0	0	0	0	0	58	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV28	1	0	0	0	26	0	3	1	7	4	1	0	0	0	0	0	0	0	0	2	1	0	1	7	21	0	1	7	0	4	0	967	0	8490	4
ASV280	8	0	0	2	1	0	3	0	13	35	3	0	0	0	0	0	1	0	0	3	0	0	2	1	5	0	1	2	29	23	0	36	0	3	2
ASV281	0	0	0	0	16	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	2	0	0	0	0	0	0	6	0	268	1
ASV282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	9	0	0	1	0	0	0
ASV283	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	180	1
ASV284	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	8	1	0	0	0	5	0	192	0
ASV285	0	0	0	0	1	0	0	0	1	4	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	49	113	9	0	0	0	0
ASV286	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	162	0	0	0	0
ASV287	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV288	0	0	0	0	0	0	0	1	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
ASV289	1	0	0	0	192	37	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV29	0	3	0	0	0	0	0	0	0	1	2	0	1	10	7	0	0	0	0	0	0	0	1	1	1	0	0	3724	896	0	0	120	0	3124	3
ASV290	0	0	2	0	0	0	0	3	51	2	108	0	0	0	0	0	0	0	0	49	5	0	48	21	45	17	238	11	0	15	0	1	0	0	0
ASV291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0
ASV292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0
ASV293	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	1	0	20	0	254	2
ASV294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0
ASV295	0	0	0	0	0	0	1	0	79	6	0	0	0	0	0	4	1	0	16	2	0	0	0	29	19	0	2	0	0	0	0	0	0	15	0
ASV296	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	23	0	217	0
ASV297	8	0	0	1	0	0	4	0	2	4	5	0	1	0	0	0	0	0	3	5	1	0	4	5	1	0	4	7	5	1	0	10	0	5	5
ASV298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0
