#OTU ID	B-10PP-10PP	B-10PSH-10P	B-11SVH-11	B-11SVP-11S	B-12TFH-12	B-12TFP-12T	B-1CCP-1C	B-4MIH-4M	B-4MMP-4P	B-4MNIP-4I	B-5TAP-F8	B-6PEH-6	B-6PEP-6P	B-8NMH-8H	B-8NMP-8P	B-SVH1-Q1	B-SVH10-Q10	B-SVH11-Q11	B-SVH12-Q12	B-SVH14-Q14	B-SVH2-Q2	B-SVH3-Q3	B-SVH4-Q4	B-SVH5-Q5	B-SVH6-Q6	B-SVH7-Q7	B-SVH8-Q8	B-VEN-B12	B-VEN-C10	B-VEN-D9	B-VEN-E10	B-VEN-F10	B-VEN-F11	B-VEN-G10	B-VEN-H11	Taxonomy
ASV91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1290	0	0	GS|99.2|JN713899_S002961371;k:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Burkholderiales,f:Burkholderiales_incertae_sedis,g:Tepidimonas;
ASV92	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	1216	0	0	GS|99.6|D88668_S000380815;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Enterococcaceae,g:Tetragenococcus;
ASV93	0	0	0	0	0	0	0	1	2	0	52	0	0	0	0	0	0	0	1	19	7	0	24	2	23	4	14	1203	0	5	0	0	0	0	0	SS|0.9900|AM709786_S001239142;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae
ASV94	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	965	0	16	113	0	0	0	GS|100.0|Y10756_S000013156;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae,g:Xanthomonas;
ASV95	0	0	1	0	0	0	1127	1	57	0	0	0	8	0	0	11	0	0	7	2	19	2	75	29	80	7	206	0	0	2	0	0	0	4	0	SS|0.9500|AJ271383_S000006708;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae
ASV96	0	0	0	0	0	0	0	0	0	5	3	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1050	26	0	16	0	0	0	GS|100.0|AY995767_S000528124;k:Bacteria,p:Firmicutes,c:Negativicutes,o:Selenomonadales,f:Veillonellaceae,g:Veillonella;
ASV97	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	82	0	967	0	GS|100.0|AF211871_S000021401;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Zymobacter;
ASV98	1048	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	SS|0.9300|AB005893_S000381770;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Lactobacillus
ASV99	1053	0	0	0	5	0	1	0	3	0	0	0	0	0	0	1	0	0	0	1	1	0	1	6	17	1	0	0	1	0	0	0	0	1	2	SS|1.0000|AB005893_S000381770;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae
ASV100	0	0	0	0	15	0	2	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	190	0	1243	0	SS|0.9800|AJ271383_S000006708;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae
ASV101	2	0	0	0	1161	76	0	0	1	21	0	0	15	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	2	0	68	0	SS|0.9900|AB005893_S000381770;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae
ASV102	0	0	0	0	0	0	3	47	1	7	0	0	0	1	0	0	22	0	1	3	2	1	27	238	651	13	39	1	0	0	0	0	0	0	0	GS|98.4|KJ584313_S004225834;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Acetobacteraceae,g:Bombella;
ASV103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	886	0	0	GS|99.6|JQ746036_S003285961;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae,g:Vulcaniibacterium;
ASV104	0	0	1	0	0	0	0	4	13	0	0	0	0	0	0	5	22	6	19	10	10	5	6	298	569	0	47	0	2	0	0	0	0	0	0	GS|100.0|AB542054_S002164992;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Leuconostocaceae,g:Fructobacillus;
ASV105	0	0	1	0	0	0	0	0	242	0	12	0	0	0	0	11	2	0	6	16	1	0	0	30	855	0	40	0	1	1	0	1	0	0	1	SS|0.9300|AJ575744_S000264491;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae
ASV106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	992	0	0	GS|98.8|X55597_S000131075;k:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Mycobacteriaceae,g:Mycobacterium;
ASV107	0	0	0	0	0	0	2	18	262	0	1	0	0	4	0	7	3	0	0	7	11	0	6	314	1068	0	4	0	0	0	0	0	0	1	0	GS|98.8|AB257864_S000652804;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Lactobacillus;
ASV108	0	0	0	0	17	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	56	0	1301	2	SS|1.0000|AJ271383_S000006708;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae
ASV109	157	0	0	0	7	0	3	0	6	45	1	0	0	650	68	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	5	0	0	0	SS|0.9400|AB005893_S000381770;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Lactobacillus
ASV110	0	0	0	0	947	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	GS|99.2|AY169967_S000250738;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Leuconostocaceae,g:Fructobacillus;
ASV111	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	107	2	0	0	14	661	1	0	GS|100.0|D88668_S000380815;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Enterococcaceae,g:Tetragenococcus;
ASV112	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	732	62	0	7	0	0	0	GS|99.6|X55405_S000260849;k:Bacteria,p:"Fusobacteria",c:Fusobacteriia,o:"Fusobacteriales",f:"Fusobacteriaceae",g:Fusobacterium;
ASV113	0	0	0	0	51	0	357	4	89	0	1	0	0	0	0	0	0	1	1	2	17	1	7	299	765	1	2	0	0	0	0	2	0	111	0	GS|98.4|AB257864_S000652804;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Lactobacillus;
ASV114	2	0	0	0	0	0	0	838	9	8	72	0	0	0	0	0	0	0	0	163	45	3	19	11	11	5	24	11	0	21	0	0	0	0	0	SS|1.0000|AM709786_S001239142;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae
ASV115	0	0	0	0	270	16	0	0	1	4	0	0	0	97	21	0	0	0	0	0	0	0	0	1	11	0	0	0	0	0	0	96	0	688	0	SS|1.0000|AB005893_S000381770;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae
ASV116	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	60	0	0	921	0	5	0	SS|1.0000|AJ271383_S000006708;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae
ASV117	85	0	0	0	2	0	0	0	0	47	1	0	0	472	136	0	0	0	0	2	0	0	0	1	0	0	1	1	1	0	0	2	0	0	0	SS|0.8900|AB005893_S000381770;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Lactobacillus
ASV118	0	0	0	0	0	0	0	2	4	0	642	0	1	0	0	0	0	0	0	53	2	0	10	7	6	3	26	41	0	112	0	0	0	0	0	SS|1.0000|AM709786_S001239142;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae
ASV119	4	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	2	0	0	1	68	0	0	736	0	0	0	SS|0.9700|AB005893_S000381770;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae
ASV120	0	0	0	0	532	205	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9000|AB110421_S000439512;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Acetobacteraceae
ASV121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	696	0	0	0	0	0	0	0	GS|99.2|AY862507_S000478677;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Enterococcaceae,g:Melissococcus;
ASV122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	711	0	0	GS|99.6|AB176954_S000543032;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas;
ASV123	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	722	0	0	0	SS|0.9200|AB005893_S000381770;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Lactobacillus
ASV124	0	1	0	0	25	10	0	4	8	7	20	0	16	431	0	4	0	0	4	4	1	0	2	30	40	0	7	3	3	1	0	0	0	0	1	GS|100.0|AF129443_S000387364;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:"Enterobacteriales",f:Enterobacteriaceae,g:Raoultella;
ASV125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	688	0	0	0	0	0	0	0	GS|99.2|JQ771132_S003291669;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Pseudomonadales,f:Moraxellaceae,g:Acinetobacter;
ASV126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	679	0	0	0	0	0	0	67	SS|0.9800|AM709786_S001239142;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae
ASV127	74	0	1	0	0	0	0	0	114	37	0	0	0	439	69	2	0	0	0	3	5	1	0	9	43	0	1	0	0	0	0	1	0	0	0	SS|0.9800|AJ575744_S000264491;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae
ASV128	0	0	2	0	0	0	46	0	60	0	1	0	9	0	0	0	0	0	1	0	10	1	758	35	61	3	49	0	0	0	0	0	0	13	1	SS|0.9900|AJ271383_S000006708;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae
ASV129	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	1	0	0	0	0	0	0	70	0	1096	2	SS|0.9600|AJ271383_S000006708;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae
ASV130	4	0	0	0	8	0	0	0	3	21	256	0	318	0	4	0	0	0	0	0	0	0	0	0	1	0	0	5	34	7	0	8	0	0	0	SS|0.9700|AB005893_S000381770;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae
ASV131	0	0	0	0	0	0	0	0	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	639	2	0	0	6	0	0	0	GS|99.6|KJ584313_S004225834;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Acetobacteraceae,g:Bombella;
ASV132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	82	2	0	0	7	0	553	0	GS|97.2|AF211871_S000021401;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Zymobacter;
ASV133	1	0	0	0	3	0	1	4	12	4	1	0	0	4	0	1	0	0	0	1	0	0	0	0	2	0	0	0	448	1	0	138	0	0	0	GS|99.6|AB762091_S003659871;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:"Enterobacteriales",f:Enterobacteriaceae,g:Raoultella;
ASV134	0	0	0	0	0	0	0	0	5	0	1	0	0	11	0	0	0	0	2	0	0	0	2	21	113	0	3	0	555	0	0	0	0	0	0	GS|100.0|AB572588_S002349739;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Lactobacillus;
ASV135	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	603	0	0	0	0	0	0	0	SS|0.9700|GQ922846_S002967762;k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales
ASV136	1	0	0	0	2	0	92	0	269	0	1	0	12	0	0	2	1	0	16	0	34	5	215	252	234	7	83	0	1	2	0	2	0	91	0	SS|0.9300|AJ271383_S000006708;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae
ASV137	1	0	0	0	0	0	0	0	44	0	10	0	0	0	0	0	0	0	0	8	0	0	0	11	5	0	0	0	360	0	12	191	0	5	0	SS|0.9700|AB005893_S000381770;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae
ASV138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	601	0	0	GS|99.2|AB175636_S000642032;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Methylobacteriaceae,g:Methylobacterium;
ASV139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	616	0	0	GS|100.0|AY557615_S000475023;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae,g:Silanimonas;
ASV140	0	0	0	0	22	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	23	0	916	1	SS|1.0000|AJ271383_S000006708;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae
ASV141	1	0	1	0	5	0	0	12	63	0	165	0	11	1	0	23	1	0	0	1	4	0	2	4	8	0	6	337	18	2	0	0	0	0	0	GS|100.0|JQ771132_S003291669;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Pseudomonadales,f:Moraxellaceae,g:Acinetobacter;
ASV142	1	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	52	0	1	106	10	379	6	0	GS|100.0|EU522083_S001187772;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Enterococcaceae,g:Tetragenococcus;
ASV143	0	0	0	0	0	0	1	1	3	0	569	0	0	0	0	0	0	0	0	52	3	1	21	6	5	3	30	16	0	52	0	0	0	0	0	SS|1.0000|AM709786_S001239142;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae
ASV144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	212	0	0	366	0	0	0	SS|0.9700|AJ621555_S000539469;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae
ASV145	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	574	0	0	0	0	0	0	GS|100.0|AB523780_S002235747;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Lactobacillus;
ASV146	0	0	0	0	0	0	507	0	54	0	1	0	6	0	0	3	1	0	3	0	6	0	22	34	25	2	35	0	0	0	0	1	0	106	0	SS|0.9800|HM443954_S002351530;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae
ASV147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	SS|1.0000|AJ550617_S000263801;k:Bacteria
ASV148	2	0	0	0	3	0	0	0	1	81	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396	22	0	5	0	1	0	GS|100.0|D50540_S000413823;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Carnobacteriaceae,g:Granulicatella;
ASV149	0	0	0	0	191	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	0	0	0	1	0	0	76	0	594	1	SS|0.9900|AJ271383_S000006708;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae
ASV150	0	0	0	0	0	0	1	0	53	0	0	0	0	16	4	4	0	0	1	0	1	0	0	2	26	0	1	0	47	0	0	486	0	0	0	SS|0.9600|AB005893_S000381770;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Lactobacillus
ASV151	0	0	0	0	429	29	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9600|AB052706_S000469304;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales
ASV152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	358	9	0	0	0	0	115	0	GSL|97.6|AF211871_S000021401;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae
ASV153	0	0	0	0	0	0	3	0	3	0	0	0	1	0	0	0	0	0	18	0	0	0	130	3	313	40	13	0	0	0	0	0	0	0	0	SS|0.8100|AB786910_U010439604;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Lactobacillus
ASV154	0	0	0	0	0	0	0	1	0	502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	SS|0.9900|AJ575744_S000264491;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae
ASV155	1	0	0	0	2	0	0	0	0	116	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	258	27	0	4	0	0	0	GS|99.6|X87758_S000000629;k:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Micrococcaceae,g:Rothia;
ASV156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	447	0	0	0	0	0	0	0	GS|97.6|AF211871_S000021401;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Zymobacter;
ASV157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	445	0	1	0	0	0	0	0	GSL|100.0|JN175341_S002916785;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Pseudomonadales,f:Moraxellaceae,g:Enhydrobacter
ASV158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	434	0	0	0	0	0	0	0	GS|99.2|AY423719_S000485111;k:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Nocardioidaceae,g:Nocardioides;
ASV159	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	452	6	0	6	0	0	0	GS|100.0|AF439641_S000348931;k:Bacteria,p:Firmicutes,c:Negativicutes,o:Selenomonadales,f:Veillonellaceae,g:Veillonella;
ASV160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	434	0	0	GS|99.6|EU522083_S001187772;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Enterococcaceae,g:Tetragenococcus;
ASV161	1	0	0	0	0	0	0	0	0	0	52	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	2	0	0	413	0	0	0	1	0	SS|0.9900|AJ271383_S000006708;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae
ASV162	6	0	0	0	2	0	1	0	1	0	0	0	1	10	2	0	0	0	0	5	1	0	0	5	11	0	2	407	9	3	0	0	0	0	1	GS|100.0|EU791281_S001153684;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas;
ASV163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	429	2	0	0	0	0	0	0	GS|100.0|GU129567_S001746040;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae,g:Paracoccus;
ASV164	0	0	0	0	0	0	0	0	0	0	71	0	1	4	2	0	24	0	2	2	11	2	6	134	136	3	10	0	2	0	0	2	0	14	0	GS|100.0|JQ771141_S003291678;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Pseudomonadales,f:Moraxellaceae,g:Acinetobacter;
ASV165	0	0	0	0	0	0	0	0	0	27	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363	16	0	1	0	0	0	GS|100.0|AF439639_S000348929;k:Bacteria,p:Firmicutes,c:Negativicutes,o:Selenomonadales,f:Veillonellaceae,g:Veillonella;
ASV166	1	0	0	0	0	0	0	0	0	410	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.8900|AB052706_S000469304;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales
ASV167	1	0	0	7	0	0	0	0	110	58	0	0	0	0	8	1	1	0	2	14	2	0	4	101	254	1	6	0	14	0	0	72	0	32	0	SS|0.9800|AB005893_S000381770;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae
ASV168	0	0	0	0	0	0	1	0	2	0	47	0	0	0	0	0	0	0	0	1	1	0	2	8	5	0	3	0	0	454	0	0	0	0	1	SS|0.8300|D87679_S000414171;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Lactobacillus
ASV169	415	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9600|AB005893_S000381770;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Lactobacillus
ASV170	0	0	0	0	0	0	0	4	2	0	344	0	3	16	0	1	0	0	2	1	1	0	0	4	6	0	0	0	1	0	0	0	0	0	0	GS|100.0|AB513363_S001872188;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Acetobacteraceae,g:Neokomagataea;
ASV171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	399	8	0	0	0	0	0	0	GS|98.0|AF211871_S000021401;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Zymobacter;
ASV172	37	0	0	3	9	4	22	0	32	13	18	0	4	0	3	0	1	0	0	16	6	0	8	19	41	1	15	18	14	4	0	40	3	14	13	GS|100.0|AB021191_S000006847;k:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Bacillaceae_1,g:Bacillus;
ASV173	0	0	0	0	106	0	0	0	0	434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9300|AJ318414_S000127978;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae
ASV174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	0	0	0	0	0	0	0	GS|0.0|None;No hit
ASV175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	376	0	0	0	0	0	0	0	SS|1.0000|AY831385_S000596320;k:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales
ASV176	0	0	0	0	12	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	4	0	0	0	21	0	454	1	SS|1.0000|AJ271383_S000006708;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae
ASV177	25	0	0	5	19	4	23	1	33	14	18	0	8	1	0	1	0	0	0	10	3	1	17	22	21	1	14	27	21	6	0	51	4	13	11	GS|73.5|AJ535710_S000351835;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Acetobacteraceae,g:Stella;
ASV178	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367	13	0	0	0	0	0	GS|100.0|HF558380_S003722571;k:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Burkholderiales,f:Burkholderiaceae,g:Lautropia;
ASV179	0	0	0	0	0	0	0	0	0	377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9700|D88528_S000414220;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae
ASV180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	360	0	0	0	0	0	GS|0.0|None;No hit
ASV181	5	0	0	0	12	1	0	0	0	30	0	0	350	6	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	14	0	SS|1.0000|AB005893_S000381770;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae
ASV182	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	105	0	0	0	0	43	0	GS|100.0|AB511060_S001572690;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Acetobacteraceae,g:Gluconobacter;
ASV183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	3	0	0	2	0	0	0	SS|0.9500|AB005893_S000381770;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae
